Fecha,Caudal,Caudal_log
2010-07-15,3.58,1.5216989981260935
2010-07-16,4.359,1.6787773905127132
2010-07-17,4.149,1.6388025210640043
2010-07-18,3.868,1.5826831751252808
2010-07-19,3.502,1.5045217424845405
2010-07-20,3.38,1.4770487243883548
2010-07-21,3.215,1.4386495914538187
2010-07-22,3.05,1.3987168811184478
2010-07-23,2.94,1.3711807233098425
2010-07-24,3.275,1.4527841023887236
2010-07-25,3.05,1.3987168811184478
2010-07-26,3.963,1.6020103966053039
2010-07-27,4.341,1.6754129013576333
2010-07-28,3.624,1.5312601313700764
2010-07-29,3.38,1.4770487243883548
2010-07-30,3.16,1.425515074273172
2010-07-31,3.16,1.425515074273172
2010-08-01,3.112,1.413909528152864
2010-08-02,3.325,1.4644121403838426
2010-08-03,3.16,1.425515074273172
2010-08-04,3.16,1.425515074273172
2010-08-05,3.201,1.4353225921872452
2010-08-06,2.94,1.3711807233098425
2010-08-07,2.94,1.3711807233098425
2010-08-08,2.94,1.3711807233098425
2010-08-09,2.94,1.3711807233098425
2010-08-10,2.94,1.3711807233098425
2010-08-11,3.16,1.425515074273172
2010-08-12,3.38,1.4770487243883548
2010-08-13,3.38,1.4770487243883548
2010-08-14,3.27,1.451613827240533
2010-08-15,3.27,1.451613827240533
2010-08-16,3.325,1.4644121403838426
2010-08-17,3.27,1.451613827240533
2010-08-18,3.215,1.4386495914538187
2010-08-19,3.215,1.4386495914538187
2010-08-20,3.215,1.4386495914538187
2010-08-21,3.215,1.4386495914538187
2010-08-22,3.27,1.451613827240533
2010-08-23,3.201,1.4353225921872452
2010-08-24,3.27,1.451613827240533
2010-08-25,3.27,1.451613827240533
2010-08-26,3.38,1.4770487243883548
2010-08-27,3.38,1.4770487243883548
2010-08-28,3.325,1.4644121403838426
2010-08-29,3.27,1.451613827240533
2010-08-30,3.27,1.451613827240533
2010-08-31,3.27,1.451613827240533
2010-09-01,3.325,1.4644121403838426
2010-09-02,3.843,1.577534363421092
2010-09-03,3.325,1.4644121403838426
2010-09-04,3.38,1.4770487243883548
2010-09-05,3.38,1.4770487243883548
2010-09-06,3.38,1.4770487243883548
2010-09-07,3.606,1.5273598013984935
2010-09-08,3.56,1.5173226235262949
2010-09-09,3.325,1.4644121403838426
2010-09-10,3.27,1.451613827240533
2010-09-11,3.27,1.451613827240533
2010-09-12,3.27,1.451613827240533
2010-09-13,3.215,1.4386495914538187
2010-09-14,3.27,1.451613827240533
2010-09-15,3.27,1.451613827240533
2010-09-16,3.27,1.451613827240533
2010-09-17,3.27,1.451613827240533
2010-09-18,3.27,1.451613827240533
2010-09-19,3.215,1.4386495914538187
2010-09-20,3.27,1.451613827240533
2010-09-21,3.27,1.451613827240533
2010-09-22,3.27,1.451613827240533
2010-09-23,3.436,1.4897530694881207
2010-09-24,3.327,1.4648744612427478
2010-09-25,3.16,1.425515074273172
2010-09-26,3.162,1.4259957279714426
2010-09-27,3.148,1.4226262903672808
2010-09-28,3.27,1.451613827240533
2010-09-29,3.215,1.4386495914538187
2010-09-30,3.628,1.5321248093314301
2010-10-01,3.38,1.4770487243883548
2010-10-02,3.883,1.5857597850795233
2010-10-03,3.451,1.4931287900337173
2010-10-04,3.38,1.4770487243883548
2010-10-05,3.27,1.451613827240533
2010-10-06,3.05,1.3987168811184478
2010-10-07,2.94,1.3711807233098425
2010-10-08,2.94,1.3711807233098425
2010-10-09,3.05,1.3987168811184478
2010-10-10,3.05,1.3987168811184478
2010-10-11,3.16,1.425515074273172
2010-10-12,3.05,1.3987168811184478
2010-10-13,2.94,1.3711807233098425
2010-10-14,3.05,1.3987168811184478
2010-10-15,3.05,1.3987168811184478
2010-10-16,2.94,1.3711807233098425
2010-10-17,2.94,1.3711807233098425
2010-10-18,2.94,1.3711807233098425
2010-10-19,3.05,1.3987168811184478
2010-10-20,3.621,1.5306111318881295
2010-10-21,3.483,1.5002924651733025
2010-10-22,3.624,1.5312601313700764
2010-10-23,3.614,1.5290951597515618
2010-10-24,3.38,1.4770487243883548
2010-10-25,3.614,1.5290951597515618
2010-10-26,4.055,1.6203778524724346
2010-10-27,4.743,1.7479817218821596
2010-10-28,4.135,1.6360798433805215
2010-10-29,4.776,1.753711401590525
2010-10-30,8.762,2.278497297464956
2010-10-31,6.05,1.9530276168241774
2010-11-01,4.427,1.6913864950812676
2010-11-02,3.564,1.5181994319998293
2010-11-03,3.27,1.451613827240533
2010-11-04,3.402,1.4820589831042699
2010-11-05,3.132,1.4187615512573921
2010-11-06,5.726,1.9059806133180779
2010-11-07,4.188,1.6463482664541973
2010-11-08,4.388,1.6841742585481176
2010-11-09,6.561,2.023003456576133
2010-11-10,6.184,1.9718563309998984
2010-11-11,5.638,1.892810713297783
2010-11-12,4.605,1.7236590565241232
2010-11-13,4.234,1.655175804107954
2010-11-14,3.868,1.5826831751252808
2010-11-15,4.102,1.6296326197196198
2010-11-16,5.712,1.903896969164905
2010-11-17,5.697,1.9016596649279132
2010-11-18,4.148,1.63860828973388
2010-11-19,4.257,1.6595605218373108
2010-11-20,4.49,1.7029282555214393
2010-11-21,4.109,1.6310036903486609
2010-11-22,4.043,1.6180011430945882
2010-11-23,3.985,1.6064334034138015
2010-11-24,4.9,1.7749523509116738
2010-11-25,4.773,1.7531918760787966
2010-11-26,4.67,1.7351891177396608
2010-11-27,4.662,1.7337771866897078
2010-11-28,4.61,1.724550719534605
2010-11-29,4.478,1.7007400708408864
2010-11-30,4.356,1.6782174278289261
2010-12-01,4.69,1.7387102481382397
2010-12-02,4.741,1.7476334111854996
2010-12-03,4.927,1.779518182805701
2010-12-04,9.388,2.340651293800502
2010-12-05,9.388,2.340651293800502
2010-12-06,9.162,2.31865527317154
2010-12-07,8.984,2.3009838116270718
2010-12-08,8.895,2.292029579054529
2010-12-09,8.806,2.2829944432290414
2010-12-10,8.361,2.236552122389608
2010-12-11,8.539,2.255388658163071
2010-12-12,8.361,2.236552122389608
2010-12-13,8.45,2.2460147415056513
2010-12-14,8.717,2.273876928857302
2010-12-15,9.169,2.3193438768090004
2010-12-16,9.388,2.340651293800502
2010-12-17,9.162,2.31865527317154
2010-12-18,8.717,2.273876928857302
2010-12-19,8.539,2.255388658163071
2010-12-20,9.265,2.328740050470897
2010-12-21,8.806,2.2829944432290414
2010-12-22,8.717,2.273876928857302
2010-12-23,9.162,2.31865527317154
2010-12-24,9.073,2.309858576960544
2010-12-25,8.717,2.273876928857302
2010-12-26,8.717,2.273876928857302
2010-12-27,8.45,2.2460147415056513
2010-12-28,8.272,2.2269991060374505
2010-12-29,8.272,2.2269991060374505
2010-12-30,8.272,2.2269991060374505
2010-12-31,8.272,2.2269991060374505
2011-01-01,4.127,1.6345206928015634
2011-01-02,3.99,1.6074359097634274
2011-01-03,3.952,1.599791535382295
2011-01-04,4.343,1.6757872929756343
2011-01-05,3.868,1.5826831751252808
2011-01-06,3.746,1.557302158013572
2011-01-07,3.807,1.5700731889118238
2011-01-08,3.746,1.557302158013572
2011-01-09,3.952,1.599791535382295
2011-01-10,3.868,1.5826831751252808
2011-01-11,3.624,1.5312601313700764
2011-01-12,3.624,1.5312601313700764
2011-01-13,3.624,1.5312601313700764
2011-01-14,3.624,1.5312601313700764
2011-01-15,3.624,1.5312601313700764
2011-01-16,3.624,1.5312601313700764
2011-01-17,3.624,1.5312601313700764
2011-01-18,3.624,1.5312601313700764
2011-01-19,3.624,1.5312601313700764
2011-01-20,3.624,1.5312601313700764
2011-01-21,3.502,1.5045217424845405
2011-01-22,3.441,1.4908795763099651
2011-01-23,3.38,1.4770487243883548
2011-01-24,3.38,1.4770487243883548
2011-01-25,3.27,1.451613827240533
2011-01-26,3.16,1.425515074273172
2011-01-27,3.204,1.436036453014705
2011-01-28,3.965,1.602413297497136
2011-01-29,3.27,1.451613827240533
2011-01-30,3.16,1.425515074273172
2011-01-31,3.16,1.425515074273172
2011-02-01,3.16,1.425515074273172
2011-02-02,3.16,1.425515074273172
2011-02-03,3.16,1.425515074273172
2011-02-04,3.16,1.425515074273172
2011-02-05,3.16,1.425515074273172
2011-02-06,3.105,1.4122057429043917
2011-02-07,3.05,1.3987168811184478
2011-02-08,3.251,1.447154249376653
2011-02-09,3.612,1.5286616024068127
2011-02-10,3.16,1.425515074273172
2011-02-11,3.377,1.4763635582087582
2011-02-12,3.16,1.425515074273172
2011-02-13,3.215,1.4386495914538187
2011-02-14,3.429,1.4881738249410612
2011-02-15,3.386,1.4784176499956965
2011-02-16,3.6,1.5260563034950492
2011-02-17,3.558,1.5168839308234925
2011-02-18,3.325,1.4644121403838426
2011-02-19,3.91,1.5912739418064292
2011-02-20,4.524,1.7091022355470458
2011-02-21,4.845,1.7655865949240317
2011-02-22,3.746,1.557302158013572
2011-02-23,3.443,1.4913298239537713
2011-02-24,4.893,1.7737652058557762
2011-02-25,4.78,1.7544036826842861
2011-02-26,4.1,1.62924053973028
2011-02-27,3.357,1.471783747135305
2011-02-28,2.72,1.3137236682850553
2011-03-01,3.337,1.467182864853229
2011-03-02,3.87,1.5830939370944985
2011-03-03,4.403,1.6869543548619286
2011-03-04,9.388,2.340651293800502
2011-03-05,7.752,2.1692822456796255
2011-03-06,6.538,2.0199568948449436
2011-03-07,5.742,1.908356616811869
2011-03-08,5.667,1.897169983635923
2011-03-09,5.32,1.843719208158766
2011-03-10,5.247,1.8321013485114328
2011-03-11,4.927,1.779518182805701
2011-03-12,4.862,1.7684908422887007
2011-03-13,4.731,1.7458900355696003
2011-03-14,4.6,1.7227665977411035
2011-03-15,4.637,1.7293520090994379
2011-03-16,4.974,1.7874167197939181
2011-03-17,4.456,1.696715920541161
2011-03-18,4.356,1.6782174278289261
2011-03-19,4.41,1.6882490928583902
2011-03-20,4.539,1.7118139790509668
2011-03-21,4.501,1.704929893893321
2011-03-22,4.356,1.6782174278289261
2011-03-23,5.3,1.840549633397487
2011-03-24,4.592,1.721337004931509
2011-03-25,4.494,1.703656587673082
2011-03-26,4.487,1.7023816580768383
2011-03-27,4.234,1.655175804107954
2011-03-28,4.094,1.6280633765572654
2011-03-29,3.909,1.5910702550759155
2011-03-30,3.868,1.5826831751252808
2011-03-31,3.868,1.5826831751252808
2011-04-01,3.807,1.5700731889118238
2011-04-02,3.817,1.5721513276480839
2011-04-03,3.779,1.5642313195960211
2011-04-04,3.86,1.5810384379124023
2011-04-05,3.825,1.5738107347909494
2011-04-06,3.865,1.5820667156379684
2011-04-07,4.237,1.6557488152973507
2011-04-08,3.97,1.6034198401085376
2011-04-09,4.268,1.6616507838810346
2011-04-10,4.974,1.7874167197939181
2011-04-11,4.245,1.6572752418482606
2011-04-12,5.648,1.894316057553147
2011-04-13,5.601,1.8872211527066338
2011-04-14,5.154,1.8171022768998502
2011-04-15,4.647,1.7311244306906997
2011-04-16,4.295,1.6667629790533698
2011-04-17,4.967,1.7862442885399448
2011-04-18,4.89,1.7732559976634952
2011-04-19,7.044,2.0849264719104057
2011-04-20,7.774,2.1717928027440223
2011-04-21,9.388,2.340651293800502
2011-04-22,7.799,2.1746380786634236
2011-04-23,5.369,1.8514424713892288
2011-04-24,4.68,1.7369512327330598
2011-04-25,4.179,1.6446119874417544
2011-04-26,3.868,1.5826831751252808
2011-04-27,3.868,1.5826831751252808
2011-04-28,3.784,1.5652770166483305
2011-04-29,3.896,1.588418545210025
2011-04-30,4.061,1.621564092231941
2011-05-01,4.026,1.6146244391214004
2011-05-02,3.893,1.5878056123069864
2011-05-03,5.345,1.847667101166351
2011-05-04,3.887,1.586578618288018
2011-05-05,4.714,1.7429193038085815
2011-05-06,4.7,1.7404661748405046
2011-05-07,4.7,1.7404661748405046
2011-05-08,4.7,1.7404661748405046
2011-05-09,4.594,1.721694594779768
2011-05-10,4.488,1.7025638904235842
2011-05-11,4.488,1.7025638904235842
2011-05-12,4.594,1.721694594779768
2011-05-13,4.435,1.6928595205731727
2011-05-14,6.208,1.9751915203060368
2011-05-15,5.227,1.828894675890315
2011-05-16,5.514,1.8739537068540417
2011-05-17,6.755,2.0483377966285023
2011-05-18,5.393,1.8552036417845899
2011-05-19,5.421,1.8595738688119114
2011-05-20,5.274,1.8364141097684865
2011-05-21,5.348,1.8481398026641627
2011-05-22,5.013,1.7939237920574316
2011-05-23,5.013,1.7939237920574316
2011-05-24,4.956,1.7843991148217626
2011-05-25,4.928,1.7796868879937857
2011-05-26,4.928,1.7796868879937857
2011-05-27,5.085,1.8058267264394905
2011-05-28,5.272,1.8360952830481068
2011-05-29,5.156,1.8174272159766327
2011-05-30,5.34,1.8468787684491346
2011-05-31,5.226,1.8287340720194165
2011-06-01,4.928,1.7796868879937857
2011-06-02,4.842,1.7650732039655492
2011-06-03,5.04,1.7984040119467235
2011-06-04,5.073,1.8038527169154384
2011-06-05,5.425,1.8601966307812834
2011-06-06,4.985,1.7892563390099365
2011-06-07,4.899,1.7747828450209382
2011-06-08,4.842,1.7650732039655492
2011-06-09,4.814,1.7602688021366841
2011-06-10,4.814,1.7602688021366841
2011-06-11,4.923,1.778843077294828
2011-06-12,4.971,1.7869144175648555
2011-06-13,5.286,1.8383249383753757
2011-06-14,5.939,1.9371576719174117
2011-06-15,5.791,1.9155982061316543
2011-06-16,5.132,1.8135209610095677
2011-06-17,5.042,1.7987350829644801
2011-06-18,4.871,1.7700249770820489
2011-06-19,4.785,1.7552683606456398
2011-06-20,4.7,1.7404661748405046
2011-06-21,4.7,1.7404661748405046
2011-06-22,4.647,1.7311244306906997
2011-06-23,4.653,1.7321863776931536
2011-06-24,4.961,1.7852382522377896
2011-06-25,5.278,1.8370514584197617
2011-06-26,4.814,1.7602688021366841
2011-06-27,5.489,1.8701084356390314
2011-06-28,5.453,1.8645451389537027
2011-06-29,4.985,1.7892563390099365
2011-06-30,4.928,1.7796868879937857
2011-07-01,4.871,1.7700249770820489
2011-07-02,4.7,1.7404661748405046
2011-07-03,4.7,1.7404661748405046
2011-07-04,4.647,1.7311244306906997
2011-07-05,4.594,1.721694594779768
2011-07-06,4.815,1.760440785970628
2011-07-07,4.968,1.7864118629014598
2011-07-08,4.871,1.7700249770820489
2011-07-09,4.9,1.7749523509116738
2011-07-10,5.042,1.7987350829644801
2011-07-11,5.918,1.934126710514977
2011-07-12,4.928,1.7796868879937857
2011-07-13,4.864,1.7688319645843504
2011-07-14,4.7,1.7404661748405046
2011-07-15,4.814,1.7602688021366841
2011-07-16,4.758,1.7505901921899842
2011-07-17,4.541,1.7121749898852128
2011-07-18,4.488,1.7025638904235842
2011-07-19,4.541,1.7121749898852128
2011-07-20,4.514,1.707290312601605
2011-07-21,4.435,1.6928595205731727
2011-07-22,4.435,1.6928595205731727
2011-07-23,5.528,1.8761006176618058
2011-07-24,5.159,1.817914426704906
2011-07-25,4.985,1.7892563390099365
2011-07-26,4.957,1.7845669986465504
2011-07-27,4.908,1.7763073646691334
2011-07-28,4.871,1.7700249770820489
2011-07-29,5.1,1.8082887711792655
2011-07-30,5.289,1.8388020755613663
2011-07-31,5.1,1.8082887711792655
2011-08-01,4.757,1.7504165056936725
2011-08-02,4.488,1.7025638904235842
2011-08-03,4.276,1.663168234855068
2011-08-04,4.276,1.663168234855068
2011-08-05,4.276,1.663168234855068
2011-08-06,4.276,1.663168234855068
2011-08-07,4.276,1.663168234855068
2011-08-08,4.276,1.663168234855068
2011-08-09,4.276,1.663168234855068
2011-08-10,4.276,1.663168234855068
2011-08-11,4.249,1.6580375822701627
2011-08-12,4.17,1.6428726885203377
2011-08-13,4.146,1.6382197138595525
2011-08-14,4.098,1.6288483059539236
2011-08-15,4.12,1.6331544390514163
2011-08-16,4.074,1.62412946117709
2011-08-17,4.12,1.6331544390514163
2011-08-18,4.074,1.62412946117709
2011-08-19,4.12,1.6331544390514163
2011-08-20,4.141,1.6372476130733675
2011-08-21,4.149,1.6388025210640043
2011-08-22,4.173,1.643452791021378
2011-08-23,4.164,1.641711472984396
2011-08-24,3.988,1.6070350278177898
2011-08-25,3.906,1.5904589458362977
2011-08-26,3.884,1.5859645562484583
2011-08-27,3.882,1.5855549719707682
2011-08-28,3.862,1.5814498758939317
2011-08-29,3.874,1.5839149552030145
2011-08-30,3.834,1.5756742822812912
2011-08-31,3.966,1.602614687085975
2011-09-01,3.986,1.6066339851013662
2011-09-02,3.888,1.586783221869294
2011-09-03,3.828,1.574432303235285
2011-09-04,3.786,1.5656949894861816
2011-09-05,3.764,1.5610876514930536
2011-09-06,3.772,1.5627655042356696
2011-09-07,3.852,1.5793909910818038
2011-09-08,3.808,1.5702811972329065
2011-09-09,3.758,1.559827411880766
2011-09-10,3.742,1.5564589876432138
2011-09-11,3.842,1.5773278585158668
2011-09-12,3.954,1.600195331067168
2011-09-13,3.82,1.572773928062509
2011-09-14,3.738,1.5556151057365937
2011-09-15,3.722,1.552232438663321
2011-09-16,3.704,1.548413210596326
2011-09-17,3.712,1.5501124463492855
2011-09-18,3.782,1.564858869036133
2011-09-19,3.764,1.5610876514930536
2011-09-20,3.694,1.5462850974288318
2011-09-21,3.716,1.5509609826751245
2011-09-22,3.69,1.5454325824581878
2011-09-23,3.69,1.5454325824581878
2011-09-24,3.766,1.5615073786765503
2011-09-25,3.942,1.5977701075664184
2011-09-26,3.92,1.5933085305042167
2011-09-27,3.742,1.5564589876432138
2011-09-28,3.804,1.569448904217737
2011-09-29,3.726,1.553079178764716
2011-09-30,3.69,1.5454325824581878
2011-10-01,3.738,1.5556151057365937
2011-10-02,3.734,1.5547705110917922
2011-10-03,3.704,1.548413210596326
2011-10-04,3.8,1.5686159179138452
2011-10-05,4.015,1.612433421413899
2011-10-06,4.649,1.731478538343125
2011-10-07,4.634,1.7288196694541809
2011-10-08,4.305,1.6686497720659463
2011-10-09,4.134,1.6358850824489488
2011-10-10,4.11,1.631199404215613
2011-10-11,4.159,1.6407427622625128
2011-10-12,4.352,1.6774703228259273
2011-10-13,4.243,1.6568938535903959
2011-10-14,4.112,1.6315907170752337
2011-10-15,4.486,1.7021993925154115
2011-10-16,7.485,2.1382998986861894
2011-10-17,5.971,1.9417586865042618
2011-10-18,5.212,1.8264829052864406
2011-10-19,5.3,1.840549633397487
2011-10-20,5.045,1.799231484066756
2011-10-21,3.999,1.6092378924314334
2011-10-22,4.133,1.6356902835781661
2011-10-23,3.51,1.506297153514587
2011-10-24,3.555,1.5162255307119217
2011-10-25,3.51,1.506297153514587
2011-10-26,3.51,1.506297153514587
2011-10-27,3.488,1.501407168220395
2011-10-28,3.42,1.4861396960896067
2011-10-29,3.42,1.4861396960896067
2011-10-30,3.42,1.4861396960896067
2011-10-31,3.375,1.4759065198095778
2011-11-01,3.33,1.4655675420143985
2011-11-02,3.33,1.4655675420143985
2011-11-03,3.33,1.4655675420143985
2011-11-04,3.416,1.4852343089747944
2011-11-05,3.33,1.4655675420143985
2011-11-06,3.405,1.4827402593881427
2011-11-07,3.33,1.4655675420143985
2011-11-08,3.368,1.474305238442604
2011-11-09,3.395,1.4804675311371402
2011-11-10,3.352,1.4706355095536416
2011-11-11,3.492,1.5022980368761967
2011-11-12,3.671,1.541373181519971
2011-11-13,4.004,1.6102375926046646
2011-11-14,3.485,1.5007384955107592
2011-11-15,3.771,1.56255592653397
2011-11-16,3.752,1.5585655820603437
2011-11-17,4.054,1.6201800089660026
2011-11-18,3.645,1.5357913722658016
2011-11-19,3.779,1.5642313195960211
2011-11-20,3.995,1.608437412100517
2011-11-21,3.985,1.6064334034138015
2011-11-22,4.394,1.6852872247175383
2011-11-23,4.345,1.6761615444770086
2011-11-24,4.055,1.6203778524724346
2011-11-25,4.075,1.6243265249278511
2011-11-26,3.738,1.5556151057365937
2011-11-27,4.114,1.6319818768689949
2011-11-28,3.926,1.5945272996983462
2011-11-29,3.845,1.5779472453427297
2011-11-30,3.916,1.5924951917037884
2011-12-01,3.779,1.5642313195960211
2011-12-02,3.858,1.5806268305799809
2011-12-03,3.909,1.5910702550759155
2011-12-04,3.87,1.5830939370944985
2011-12-05,4.111,1.6313950797861425
2011-12-06,4.435,1.6928595205731727
2011-12-07,4.626,1.727398710067665
2011-12-08,4.05,1.6193882432872684
2011-12-09,4.076,1.624523549852141
2011-12-10,3.978,1.6050282039454002
2011-12-11,3.932,1.595744585302098
2011-12-12,3.841,1.5771213109575573
2011-12-13,3.934,1.596150018107165
2011-12-14,3.855,1.5800091017432882
2011-12-15,4.027,1.6148233847104383
2011-12-16,3.88,1.5851452198650557
2011-12-17,3.809,1.5704891622955257
2011-12-18,3.714,1.5505368045139394
2011-12-19,3.807,1.5700731889118238
2011-12-20,4.0,1.6094379124341003
2011-12-21,3.76,1.5602476682433286
2011-12-22,3.69,1.5454325824581878
2011-12-23,3.622,1.530827511852189
2011-12-24,3.555,1.5162255307119217
2011-12-25,3.532,1.5111633431657598
2011-12-26,3.51,1.506297153514587
2011-12-27,3.51,1.506297153514587
2011-12-28,3.487,1.5011843269938463
2011-12-29,3.465,1.4962692143284624
2011-12-30,3.42,1.4861396960896067
2011-12-31,3.375,1.4759065198095778
2012-01-01,3.352,1.4706355095536416
2012-01-02,3.33,1.4655675420143985
2012-01-03,3.33,1.4655675420143985
2012-01-04,3.373,1.4754492724307835
2012-01-05,3.285,1.4551205520497432
2012-01-06,3.24,1.4445632692438664
2012-01-07,3.24,1.4445632692438664
2012-01-08,3.24,1.4445632692438664
2012-01-09,3.285,1.4551205520497432
2012-01-10,3.24,1.4445632692438664
2012-01-11,3.24,1.4445632692438664
2012-01-12,3.22,1.4398351280479207
2012-01-13,3.18,1.430311246536665
2012-01-14,3.18,1.430311246536665
2012-01-15,3.16,1.425515074273172
2012-01-16,3.16,1.425515074273172
2012-01-17,3.16,1.425515074273172
2012-01-18,3.16,1.425515074273172
2012-01-19,3.445,1.491779868965868
2012-01-20,3.16,1.425515074273172
2012-01-21,3.18,1.430311246536665
2012-01-22,3.1,1.410986973710262
2012-01-23,3.04,1.3962446919730587
2012-01-24,3.04,1.3962446919730587
2012-01-25,3.1,1.410986973710262
2012-01-26,3.04,1.3962446919730587
2012-01-27,3.04,1.3962446919730587
2012-01-28,3.02,1.3912819026309295
2012-01-29,3.02,1.3912819026309295
2012-01-30,3.02,1.3912819026309295
2012-01-31,3.0,1.3862943611198906
2012-02-01,3.06,1.4011829736136414
2012-02-02,3.0,1.3862943611198906
2012-02-03,3.0,1.3862943611198906
2012-02-04,2.98,1.3812818192963463
2012-02-05,2.96,1.3762440252663892
2012-02-06,3.12,1.415853163361435
2012-02-07,3.02,1.3912819026309295
2012-02-08,3.746,1.557302158013572
2012-02-09,3.1,1.410986973710262
2012-02-10,3.16,1.425515074273172
2012-02-11,3.1,1.410986973710262
2012-02-12,3.08,1.4060969884160703
2012-02-13,3.06,1.4011829736136414
2012-02-14,3.0,1.3862943611198906
2012-02-15,2.96,1.3762440252663892
2012-02-16,2.96,1.3762440252663892
2012-02-17,2.96,1.3762440252663892
2012-02-18,2.96,1.3762440252663892
2012-02-19,2.92,1.366091653802371
2012-02-20,2.94,1.3711807233098425
2012-02-21,2.88,1.355835153635182
2012-02-22,2.86,1.3506671834767394
2012-02-23,2.84,1.3454723665996355
2012-02-24,2.84,1.3454723665996355
2012-02-25,2.96,1.3762440252663892
2012-02-26,2.88,1.355835153635182
2012-02-27,2.9,1.3609765531356006
2012-02-28,2.86,1.3506671834767394
2012-02-29,2.94,1.3711807233098425
2012-03-01,2.92,1.366091653802371
2012-03-02,2.9,1.3609765531356006
2012-03-03,2.92,1.366091653802371
2012-03-04,2.96,1.3762440252663892
2012-03-05,2.98,1.3812818192963463
2012-03-06,2.9,1.3609765531356006
2012-03-07,2.84,1.3454723665996355
2012-03-08,2.84,1.3454723665996355
2012-03-09,2.84,1.3454723665996355
2012-03-10,2.86,1.3506671834767394
2012-03-11,2.86,1.3506671834767394
2012-03-12,2.86,1.3506671834767394
2012-03-13,2.84,1.3454723665996355
2012-03-14,2.8899999999999997,1.3584091576303547
2012-03-15,2.94,1.3711807233098425
2012-03-16,2.84,1.3454723665996355
2012-03-17,3.36,1.4724720573609429
2012-03-18,2.92,1.366091653802371
2012-03-19,2.9,1.3609765531356006
2012-03-20,3.02,1.3912819026309295
2012-03-21,2.86,1.3506671834767394
2012-03-22,2.92,1.366091653802371
2012-03-23,2.9,1.3609765531356006
2012-03-24,3.882,1.5855549719707682
2012-03-25,3.207,1.4367498046083838
2012-03-26,2.92,1.366091653802371
2012-03-27,3.12,1.415853163361435
2012-03-28,2.9,1.3609765531356006
2012-03-29,2.84,1.3454723665996355
2012-03-30,2.84,1.3454723665996355
2012-03-31,3.16,1.425515074273172
2012-04-01,3.04,1.3962446919730587
2012-04-02,2.94,1.3711807233098425
2012-04-03,2.88,1.355835153635182
2012-04-04,2.88,1.355835153635182
2012-04-05,2.92,1.366091653802371
2012-04-06,2.94,1.3711807233098425
2012-04-07,2.9,1.3609765531356006
2012-04-08,2.9,1.3609765531356006
2012-04-09,2.92,1.366091653802371
2012-04-10,4.435,1.6928595205731727
2012-04-11,3.555,1.5162255307119217
2012-04-12,3.465,1.4962692143284624
2012-04-13,3.398,1.4811498921325694
2012-04-14,3.307,1.4602416060719736
2012-04-15,3.33,1.4655675420143985
2012-04-16,3.406,1.4829672483801515
2012-04-17,3.352,1.4706355095536416
2012-04-18,3.33,1.4655675420143985
2012-04-19,3.487,1.5011843269938463
2012-04-20,3.375,1.4759065198095778
2012-04-21,3.489,1.501629959799795
2012-04-22,3.609,1.5280109137383713
2012-04-23,3.33,1.4655675420143985
2012-04-24,3.263,1.4499731377830734
2012-04-25,3.22,1.4398351280479207
2012-04-26,3.223,1.4405457759518066
2012-04-27,3.16,1.425515074273172
2012-04-28,3.261,1.449503874517775
2012-04-29,3.33,1.4655675420143985
2012-04-30,3.24,1.4445632692438664
2012-05-01,3.356,1.471554205070714
2012-05-02,3.307,1.4602416060719736
2012-05-03,3.285,1.4551205520497432
2012-05-04,3.24,1.4445632692438664
2012-05-05,3.274,1.4525501568969559
2012-05-06,3.285,1.4551205520497432
2012-05-07,3.305,1.459777137879694
2012-05-08,3.22,1.4398351280479207
2012-05-09,3.18,1.430311246536665
2012-05-10,3.16,1.425515074273172
2012-05-11,3.16,1.425515074273172
2012-05-12,3.22,1.4398351280479207
2012-05-13,3.221,1.4400720668003617
2012-05-14,3.16,1.425515074273172
2012-05-15,3.16,1.425515074273172
2012-05-16,3.296,1.4576843572065634
2012-05-17,3.243,1.445270566220188
2012-05-18,3.216,1.4388868112390611
2012-05-19,3.378,1.4765919991006713
2012-05-20,3.243,1.445270566220188
2012-05-21,3.16,1.425515074273172
2012-05-22,3.16,1.425515074273172
2012-05-23,3.2,1.4350845252893227
2012-05-24,3.2,1.4350845252893227
2012-05-25,3.22,1.4398351280479207
2012-05-26,3.24,1.4445632692438664
2012-05-27,3.24,1.4445632692438664
2012-05-28,3.316,1.462329047395888
2012-05-29,3.519,1.5082907304291426
2012-05-30,3.375,1.4759065198095778
2012-05-31,3.373,1.4754492724307835
2012-06-01,3.468,1.4969408812069542
2012-06-02,3.465,1.4962692143284624
2012-06-03,3.375,1.4759065198095778
2012-06-04,3.285,1.4551205520497432
2012-06-05,3.24,1.4445632692438664
2012-06-06,3.285,1.4551205520497432
2012-06-07,3.24,1.4445632692438664
2012-06-08,3.268,1.4511453334395068
2012-06-09,3.274,1.4525501568969559
2012-06-10,3.352,1.4706355095536416
2012-06-11,3.591,1.5240978652670851
2012-06-12,3.465,1.4962692143284624
2012-06-13,3.446,1.4920048155420047
2012-06-14,3.33,1.4655675420143985
2012-06-15,3.24,1.4445632692438664
2012-06-16,3.446,1.4920048155420047
2012-06-17,3.263,1.4499731377830734
2012-06-18,3.22,1.4398351280479207
2012-06-19,3.18,1.430311246536665
2012-06-20,3.16,1.425515074273172
2012-06-21,3.2,1.4350845252893227
