CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-05-27 00:00,m^3/s,5.291,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-05-28 00:00,m^3/s,4.214,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-05-29 00:00,m^3/s,4.055,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-05-30 00:00,m^3/s,3.983,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-05-31 00:00,m^3/s,4.077,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-01 00:00,m^3/s,3.976,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-02 00:00,m^3/s,4.098,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-03 00:00,m^3/s,4.574,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-04 00:00,m^3/s,6.449,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-05 00:00,m^3/s,4.55,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-08 00:00,m^3/s,4.215,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-09 00:00,m^3/s,4.026,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-10 00:00,m^3/s,4.311,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-11 00:00,m^3/s,4.255,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-12 00:00,m^3/s,3.962,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-13 00:00,m^3/s,3.933,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-14 00:00,m^3/s,5.021,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-15 00:00,m^3/s,4.999,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-16 00:00,m^3/s,4.811,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-17 00:00,m^3/s,5.133,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-18 00:00,m^3/s,5.285,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-19 00:00,m^3/s,5.81,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-20 00:00,m^3/s,4.993,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-21 00:00,m^3/s,4.394,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-22 00:00,m^3/s,4.856,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-23 00:00,m^3/s,4.53,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-24 00:00,m^3/s,4.423,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-25 00:00,m^3/s,4.893,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-26 00:00,m^3/s,4.351,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-27 00:00,m^3/s,4.048,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-28 00:00,m^3/s,4.281,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-29 00:00,m^3/s,4.215,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-06-30 00:00,m^3/s,3.998,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-01 00:00,m^3/s,3.918,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-02 00:00,m^3/s,4.431,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-03 00:00,m^3/s,3.998,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-04 00:00,m^3/s,3.817,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-05 00:00,m^3/s,3.868,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-06 00:00,m^3/s,3.752,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-07 00:00,m^3/s,3.959,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-08 00:00,m^3/s,4.4,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-09 00:00,m^3/s,3.976,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-10 00:00,m^3/s,4.161,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-11 00:00,m^3/s,5.861,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-12 00:00,m^3/s,5.786,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-13 00:00,m^3/s,7.8,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-14 00:00,m^3/s,9.388,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-15 00:00,m^3/s,8.383,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-16 00:00,m^3/s,7.237,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-17 00:00,m^3/s,7.387,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-18 00:00,m^3/s,7.17,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-19 00:00,m^3/s,7.106,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-20 00:00,m^3/s,7.925,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-21 00:00,m^3/s,6.996,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-22 00:00,m^3/s,6.826,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-23 00:00,m^3/s,7.083,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-27 00:00,m^3/s,5.699,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-28 00:00,m^3/s,5.649,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-29 00:00,m^3/s,6.339,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-30 00:00,m^3/s,7.949,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-07-31 00:00,m^3/s,6.76,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-06 00:00,m^3/s,6.629,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-07 00:00,m^3/s,6.812,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-12 00:00,m^3/s,6.366,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-13 00:00,m^3/s,7.138,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-14 00:00,m^3/s,6.878,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-15 00:00,m^3/s,6.349,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-16 00:00,m^3/s,7.51,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-17 00:00,m^3/s,8.988,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-18 00:00,m^3/s,9.682,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-19 00:00,m^3/s,9.388,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-20 00:00,m^3/s,7.523,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-21 00:00,m^3/s,7.038,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-22 00:00,m^3/s,6.9,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-23 00:00,m^3/s,6.781,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-24 00:00,m^3/s,6.584,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-25 00:00,m^3/s,7.224,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-26 00:00,m^3/s,7.572,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-27 00:00,m^3/s,6.878,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-28 00:00,m^3/s,6.719,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-29 00:00,m^3/s,6.655,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-30 00:00,m^3/s,6.465,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-08-31 00:00,m^3/s,6.306,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-01 00:00,m^3/s,6.154,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-02 00:00,m^3/s,6.655,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-03 00:00,m^3/s,6.547,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-04 00:00,m^3/s,7.198,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-05 00:00,m^3/s,6.137,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-06 00:00,m^3/s,5.952,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-07 00:00,m^3/s,7.7,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-08 00:00,m^3/s,8.692,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-09 00:00,m^3/s,7.185,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-10 00:00,m^3/s,6.661,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-11 00:00,m^3/s,6.588,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-12 00:00,m^3/s,6.667,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-13 00:00,m^3/s,6.399,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-14 00:00,m^3/s,6.323,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-15 00:00,m^3/s,6.367,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-16 00:00,m^3/s,6.095,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-17 00:00,m^3/s,5.826,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-18 00:00,m^3/s,6.586,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-19 00:00,m^3/s,5.927,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-20 00:00,m^3/s,5.691,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-21 00:00,m^3/s,5.506,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-22 00:00,m^3/s,5.531,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-23 00:00,m^3/s,5.439,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-24 00:00,m^3/s,5.137,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-25 00:00,m^3/s,5.103,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-26 00:00,m^3/s,5.078,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-27 00:00,m^3/s,5.021,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-28 00:00,m^3/s,4.92,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-29 00:00,m^3/s,4.979,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-09-30 00:00,m^3/s,4.922,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-01 00:00,m^3/s,4.949,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-02 00:00,m^3/s,6.015,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-03 00:00,m^3/s,6.302,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-04 00:00,m^3/s,5.565,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-05 00:00,m^3/s,5.054,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-06 00:00,m^3/s,5.263,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-07 00:00,m^3/s,5.112,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-08 00:00,m^3/s,7.113,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-09 00:00,m^3/s,6.777,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-10 00:00,m^3/s,6.189,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-11 00:00,m^3/s,5.573,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-12 00:00,m^3/s,5.186,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-13 00:00,m^3/s,5.986,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-14 00:00,m^3/s,5.531,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-15 00:00,m^3/s,5.615,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-16 00:00,m^3/s,5.253,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-17 00:00,m^3/s,5.063,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-18 00:00,m^3/s,4.785,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-19 00:00,m^3/s,4.697,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-21 00:00,m^3/s,4.645,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-22 00:00,m^3/s,4.694,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-23 00:00,m^3/s,4.679,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-25 00:00,m^3/s,4.708,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-26 00:00,m^3/s,7.519,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-27 00:00,m^3/s,5.069,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-28 00:00,m^3/s,5.698,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-29 00:00,m^3/s,6.972,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-30 00:00,m^3/s,5.582,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-10-31 00:00,m^3/s,4.997,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-01 00:00,m^3/s,5.018,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-02 00:00,m^3/s,5.304,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-03 00:00,m^3/s,4.852,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-04 00:00,m^3/s,4.601,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-05 00:00,m^3/s,4.452,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-06 00:00,m^3/s,4.408,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-07 00:00,m^3/s,4.402,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-08 00:00,m^3/s,4.38,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-09 00:00,m^3/s,4.324,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-10 00:00,m^3/s,4.658,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-11 00:00,m^3/s,5.102,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-12 00:00,m^3/s,4.771,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-13 00:00,m^3/s,4.664,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2014-11-14 00:00,m^3/s,10.29,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-06 00:00,m^3/s,1.313,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-07 00:00,m^3/s,1.33,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-08 00:00,m^3/s,1.301,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-09 00:00,m^3/s,1.366,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-10 00:00,m^3/s,1.407,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-11 00:00,m^3/s,1.371,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-12 00:00,m^3/s,1.313,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-13 00:00,m^3/s,1.26,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-14 00:00,m^3/s,1.248,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-15 00:00,m^3/s,1.232,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-16 00:00,m^3/s,1.236,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-17 00:00,m^3/s,1.244,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-18 00:00,m^3/s,1.35,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-19 00:00,m^3/s,1.864,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-20 00:00,m^3/s,5.858,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-21 00:00,m^3/s,7.872,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-22 00:00,m^3/s,3.461,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-23 00:00,m^3/s,2.823,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-24 00:00,m^3/s,2.262,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-25 00:00,m^3/s,1.948,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-26 00:00,m^3/s,1.874,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-27 00:00,m^3/s,1.669,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-28 00:00,m^3/s,1.58,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-29 00:00,m^3/s,7.175,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-30 00:00,m^3/s,3.505,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-03-31 00:00,m^3/s,2.445,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-01 00:00,m^3/s,2.011,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-02 00:00,m^3/s,1.88,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-03 00:00,m^3/s,2.325,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-04 00:00,m^3/s,1.965,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-05 00:00,m^3/s,1.777,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-06 00:00,m^3/s,1.571,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-07 00:00,m^3/s,1.576,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-08 00:00,m^3/s,1.538,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-09 00:00,m^3/s,1.501,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-10 00:00,m^3/s,1.42,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-11 00:00,m^3/s,1.451,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-12 00:00,m^3/s,2.467,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-13 00:00,m^3/s,1.684,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-14 00:00,m^3/s,1.485,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-15 00:00,m^3/s,1.428,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-16 00:00,m^3/s,1.391,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-17 00:00,m^3/s,1.424,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-18 00:00,m^3/s,1.518,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-19 00:00,m^3/s,1.452,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-20 00:00,m^3/s,1.411,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-21 00:00,m^3/s,1.407,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-22 00:00,m^3/s,1.387,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-23 00:00,m^3/s,1.411,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-24 00:00,m^3/s,1.354,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-25 00:00,m^3/s,1.508,Preliminar
21117100,PUEBLO NUEVO - AUT [21117100],CAUDAL,Caudal medio diario,2015-04-26 00:00,m^3/s,1.795,Preliminar
